station_identifier,date,observation_type,observation_value
ITE00100553,18640923,PRCP,0.0
ITE00100552,18640923,PRCP,0.0
ITE00105250,18640923,PRCP,4.8
USP00CA0001,18640923,PRCP,0.0
ASN00090015,18640923,TMAX,15.6
ASN00090015,18640923,TMIN,10.0
UK000056225,18640923,TMAX,17.1
UK000056225,18640923,TMIN,12.6
UK000056225,18640923,PRCP,0.5
ASN00026026,18640923,PRCP,1.3
ASN00089049,18640923,PRCP,4.3
SZ000006717,18640923,TMAX,4.0
SZ000006717,18640923,TMIN,1.3
ITE00100550,18640924,TMAX,23.4
ITE00100550,18640924,TMIN,13.4
ITE00100550,18640924,PRCP,0.0
USC00064757,18640924,PRCP,0.0
SF000208660,18640924,PRCP,0.0
ASN00089000,18640924,PRCP,0.0
SWE00100003,18640924,PRCP,0.5
ASN00086071,18640924,TMAX,19.3
ASN00086071,18640924,TMIN,9.9
ASN00086071,18640924,PRCP,1.5
USP00CA0003,18640924,PRCP,0.0
USC00189674,18640924,PRCP,0.0
CA006158350,18640924,TMAX,18.9
CA006158350,18640924,TMIN,15.0
CA006158350,18640924,PRCP,0.0
CA006158350,18640924,SNOW,0.0
HRE00105189,18640924,PRCP,0.0
ASN00067054,18640924,PRCP,0.0
ASN00081003,18640924,PRCP,0.0
ASN00078037,18640924,PRCP,1.0
EIE00101859,18640924,TMAX,16.7
EIE00101859,18640924,TMIN,3.9
EIE00101859,18640924,PRCP,0.5
ASN00040214,18640924,PRCP,0.0
BE000006447,18640924,TMAX,18.2
BE000006447,18640924,TMIN,9.7
AGE00135039,18640924,TMAX,23.5
AGE00135039,18640924,TMIN,19.5
AGE00135039,18640924,PRCP,0.0
USC00047738,18640924,PRCP,0.0
ASN00026020,18640924,PRCP,3.6
NLM00006235,18640924,PRCP,0.0
GME00125218,18640924,TMAX,17.6
GME00125218,18640924,TMIN,7.5
GME00125218,18640924,PRCP,0.0
GME00125218,18640924,SNWD,0.0
NLE00100499,18640924,PRCP,0.0
EZE00100082,18640924,TMAX,18.3
EZE00100082,18640924,TMIN,12.3
EZE00100082,18640924,PRCP,0.0
ITE00100554,18640924,TMAX,25.8
ITE00100554,18640924,TMIN,13.8
ITE00100554,18640924,PRCP,0.0
USC00361920,18640924,PRCP,7.6
ASN00066062,18640924,TMAX,23.4
ASN00066062,18640924,TMIN,12.1
ASN00066062,18640924,PRCP,0.0
ASN00023000,18640924,PRCP,1.0
SW000010537,18640924,PRCP,4.0
AU000005901,18640924,TMAX,15.0
AU000005901,18640924,TMIN,11.0
GM000004204,18640924,TMAX,18.6
GM000004204,18640924,TMIN,5.4
GM000004204,18640924,PRCP,0.2
ASN00075048,18640924,PRCP,0.0
UK000047811,18640924,TMAX,18.6
UK000047811,18640924,TMIN,6.2
UK000047811,18640924,PRCP,1.6
HR000142360,18640924,PRCP,0.0
ASN00084016,18640924,PRCP,0.8
ITE00100553,18640924,PRCP,0.0
ITE00100552,18640924,PRCP,0.0
ITE00105250,18640924,PRCP,0.0
USP00CA0001,18640924,PRCP,0.0
ASN00090015,18640924,TMAX,16.7
ASN00090015,18640924,TMIN,10.0
UK000056225,18640924,TMAX,18.0
UK000056225,18640924,TMIN,7.2
UK000056225,18640924,PRCP,0.0
ASN00026026,18640924,PRCP,0.3
ASN00089049,18640924,PRCP,0.0
SZ000006717,18640924,TMAX,5.6
SZ000006717,18640924,TMIN,0.2
ITE00100550,18640925,TMAX,23.4
ITE00100550,18640925,TMIN,13.1
ITE00100550,18640925,PRCP,0.0
USC00064757,18640925,PRCP,3.6
SF000208660,18640925,PRCP,0.0
ASN00089000,18640925,PRCP,0.0
SWE00100003,18640925,PRCP,1.8
ASN00086071,18640925,TMAX,21.8
ASN00086071,18640925,TMIN,8.5
ASN00086071,18640925,PRCP,0.8
USP00CA0003,18640925,PRCP,0.0
USC00189674,18640925,PRCP,0.0
CA006158350,18640925,TMAX,12.8
CA006158350,18640925,TMIN,5.6
CA006158350,18640925,PRCP,0.0
CA006158350,18640925,SNOW,0.0
HRE00105189,18640925,PRCP,0.0
ASN00067054,18640925,PRCP,0.0
ASN00081003,18640925,PRCP,0.0
ASN00078037,18640925,PRCP,0.0
EIE00101859,18640925,TMAX,17.2
EIE00101859,18640925,TMIN,4.4
EIE00101859,18640925,PRCP,0.3
ASN00040214,18640925,PRCP,0.0
BE000006447,18640925,TMAX,18.4
BE000006447,18640925,TMIN,9.9
AGE00135039,18640925,PRCP,0.0
USC00047738,18640925,PRCP,0.0
ASN00026020,18640925,PRCP,2.8
NLM00006235,18640925,PRCP,0.0
GME00125218,18640925,TMAX,15.4
GME00125218,18640925,TMIN,11.9
GME00125218,18640925,PRCP,0.0
GME00125218,18640925,SNWD,0.0
NLE00100499,18640925,PRCP,0.0
EZE00100082,18640925,TMAX,15.3
EZE00100082,18640925,TMIN,11.5
EZE00100082,18640925,PRCP,0.0
ITE00100554,18640925,TMAX,25.5
ITE00100554,18640925,TMIN,13.6
ITE00100554,18640925,PRCP,0.0
USC00361920,18640925,PRCP,0.0
ASN00066062,18640925,TMAX,20.4
ASN00066062,18640925,TMIN,10.2
ASN00066062,18640925,PRCP,0.0
ASN00023000,18640925,PRCP,0.0
SW000010537,18640925,PRCP,0.0
AU000005901,18640925,TMAX,18.5
AU000005901,18640925,TMIN,9.8
GM000004204,18640925,TMAX,15.4
GM000004204,18640925,TMIN,10.5
GM000004204,18640925,PRCP,0.0
ASN00075048,18640925,PRCP,0.0
UK000047811,18640925,TMAX,18.2
UK000047811,18640925,TMIN,5.9
UK000047811,18640925,PRCP,0.0
HR000142360,18640925,PRCP,0.0
ASN00084016,18640925,PRCP,0.0
ITE00100553,18640925,PRCP,0.0
ITE00100552,18640925,PRCP,0.0
ITE00105250,18640925,PRCP,2.5
USP00CA0001,18640925,PRCP,0.0
ASN00090015,18640925,TMAX,16.7
UK000056225,18640925,TMAX,18.5
UK000056225,18640925,TMIN,5.7
UK000056225,18640925,PRCP,0.0
ASN00026026,18640925,PRCP,0.0
ASN00089049,18640925,PRCP,0.0
SZ000006717,18640925,TMAX,5.4
SZ000006717,18640925,TMIN,2.1
ITE00100550,18640926,TMAX,22.5
ITE00100550,18640926,TMIN,13.4
ITE00100550,18640926,PRCP,0.0
USC00064757,18640926,PRCP,0.0
SF000208660,18640926,PRCP,0.0
ASN00089000,18640926,PRCP,2.3
SWE00100003,18640926,PRCP,0.0
ASN00086071,18640926,TMAX,21.9
ASN00086071,18640926,TMIN,14.4
ASN00086071,18640926,PRCP,0.0
USP00CA0003,18640926,PRCP,0.0
USC00189674,18640926,PRCP,0.0
CA006158350,18640926,TMAX,13.3
CA006158350,18640926,TMIN,5.6
CA006158350,18640926,PRCP,0.0
CA006158350,18640926,SNOW,0.0
HRE00105189,18640926,PRCP,0.0
ASN00067054,18640926,PRCP,0.0
ASN00081003,18640926,PRCP,0.0
ASN00078037,18640926,PRCP,0.0
EIE00101859,18640926,TMAX,18.3
EIE00101859,18640926,TMIN,5.0
EIE00101859,18640926,PRCP,0.0
ASN00040214,18640926,PRCP,0.0
BE000006447,18640926,TMAX,17.4
BE000006447,18640926,TMIN,8.2
AGE00135039,18640926,TMAX,24.5
AGE00135039,18640926,TMIN,20.0
AGE00135039,18640926,PRCP,0.0
USC00047738,18640926,PRCP,0.0
ASN00026020,18640926,PRCP,1.0
NLM00006235,18640926,PRCP,0.0
GME00125218,18640926,TMAX,14.1
GME00125218,18640926,TMIN,10.4
GME00125218,18640926,PRCP,0.0
GME00125218,18640926,SNWD,0.0
NLE00100499,18640926,PRCP,0.0
EZE00100082,18640926,TMAX,13.4
EZE00100082,18640926,TMIN,9.6
EZE00100082,18640926,PRCP,0.0
ITE00100554,18640926,TMAX,24.7
ITE00100554,18640926,TMIN,14.9
ITE00100554,18640926,PRCP,0.0
USC00361920,18640926,PRCP,0.0
ASN00066062,18640926,TMAX,28.3
ASN00066062,18640926,TMIN,9.7
ASN00066062,18640926,PRCP,0.0
ASN00023000,18640926,PRCP,0.5
SW000010537,18640926,PRCP,0.0
AU000005901,18640926,TMAX,15.5
AU000005901,18640926,TMIN,9.1
GM000004204,18640926,TMAX,15.0
GM000004204,18640926,TMIN,5.9
GM000004204,18640926,PRCP,0.1
ASN00075048,18640926,PRCP,0.8
UK000047811,18640926,TMAX,18.2
UK000047811,18640926,TMIN,11.3
UK000047811,18640926,PRCP,0.0
HR000142360,18640926,PRCP,0.0
ASN00084016,18640926,PRCP,0.0
ITE00100553,18640926,PRCP,0.0
ITE00100552,18640926,PRCP,0.0
ITE00105250,18640926,PRCP,10.4
USP00CA0001,18640926,PRCP,0.0
ASN00090015,18640926,TMAX,17.8
ASN00090015,18640926,TMIN,10.6
UK000056225,18640926,TMAX,18.9
UK000056225,18640926,TMIN,5.7
UK000056225,18640926,PRCP,0.0
ASN00026026,18640926,PRCP,0.0
ASN00089049,18640926,PRCP,0.0
SZ000006717,18640926,TMAX,8.0
SZ000006717,18640926,TMIN,3.8
ITE00100550,18640927,TMAX,19.3
ITE00100550,18640927,TMIN,12.9
ITE00100550,18640927,PRCP,0.0
USC00064757,18640927,PRCP,0.0
SF000208660,18640927,PRCP,0.0
ASN00089000,18640927,PRCP,0.0
SWE00100003,18640927,PRCP,0.0
ASN00086071,18640927,TMAX,16.5
ASN00086071,18640927,TMIN,7.7
ASN00086071,18640927,PRCP,7.4
USP00CA0003,18640927,PRCP,0.0
USC00189674,18640927,PRCP,0.0
CA006158350,18640927,TMAX,20.6
CA006158350,18640927,TMIN,8.3
CA006158350,18640927,PRCP,2.0
CA006158350,18640927,SNOW,0.0
HRE00105189,18640927,PRCP,0.0
ASN00067054,18640927,PRCP,1.3
ASN00081003,18640927,PRCP,0.0
ASN00078037,18640927,PRCP,0.0
EIE00101859,18640927,TMAX,18.9
EIE00101859,18640927,TMIN,5.0
EIE00101859,18640927,PRCP,0.0
ASN00040214,18640927,PRCP,0.0
BE000006447,18640927,TMAX,17.6
BE000006447,18640927,TMIN,6.7
AGE00135039,18640927,TMAX,22.5
AGE00135039,18640927,TMIN,18.5
AGE00135039,18640927,PRCP,0.0
USC00047738,18640927,PRCP,0.0
ASN00026020,18640927,PRCP,1.0
NLM00006235,18640927,PRCP,0.0
GME00125218,18640927,TMAX,15.0
GME00125218,18640927,TMIN,7.5
GME00125218,18640927,PRCP,0.0
GME00125218,18640927,SNWD,0.0
NLE00100499,18640927,PRCP,0.0
EZE00100082,18640927,TMAX,14.0
EZE00100082,18640927,TMIN,6.2
EZE00100082,18640927,PRCP,0.0
ITE00100554,18640927,TMAX,20.4
ITE00100554,18640927,TMIN,10.0
ITE00100554,18640927,PRCP,0.0
USC00361920,18640927,PRCP,0.0
ASN00066062,18640927,TMAX,21.6
ASN00066062,18640927,TMIN,15.1
ASN00066062,18640927,PRCP,1.8
ASN00023000,18640927,PRCP,0.0
SW000010537,18640927,PRCP,0.0
AU000005901,18640927,TMAX,15.3
AU000005901,18640927,TMIN,8.0
GM000004204,18640927,TMAX,15.1
GM000004204,18640927,TMIN,4.9
GM000004204,18640927,PRCP,0.1
ASN00075048,18640927,PRCP,0.0
UK000047811,18640927,TMAX,19.1
UK000047811,18640927,TMIN,10.0
UK000047811,18640927,PRCP,0.0
HR000142360,18640927,PRCP,0.0
ASN00084016,18640927,PRCP,0.0
ITE00100553,18640927,PRCP,0.0
ITE00100552,18640927,PRCP,0.0
ITE00105250,18640927,PRCP,0.0
USP00CA0001,18640927,PRCP,0.0
ASN00090015,18640927,TMAX,15.0
ASN00090015,18640927,TMIN,9.9
UK000056225,18640927,TMAX,19.5
UK000056225,18640927,TMIN,5.8
UK000056225,18640927,PRCP,0.0
ASN00026026,18640927,PRCP,0.0
ASN00089049,18640927,PRCP,13.0
SZ000006717,18640927,TMAX,6.5
SZ000006717,18640927,TMIN,2.2
ITE00100550,18640928,TMAX,18.0
ITE00100550,18640928,TMIN,8.5
ITE00100550,18640928,PRCP,0.0
USC00064757,18640928,PRCP,0.0
SF000208660,18640928,PRCP,0.0
ASN00089000,18640928,PRCP,0.0
SWE00100003,18640928,PRCP,0.4
ASN00086071,18640928,TMAX,19.4
ASN00086071,18640928,TMIN,8.3
ASN00086071,18640928,PRCP,0.3
USP00CA0003,18640928,PRCP,0.0
USC00189674,18640928,PRCP,0.0
CA006158350,18640928,TMAX,15.6
CA006158350,18640928,TMIN,10.0
CA006158350,18640928,PRCP,0.0
CA006158350,18640928,SNOW,0.0
HRE00105189,18640928,PRCP,0.0
ASN00067054,18640928,PRCP,0.0
ASN00081003,18640928,PRCP,0.0
ASN00078037,18640928,PRCP,4.1
EIE00101859,18640928,TMAX,20.0
EIE00101859,18640928,TMIN,2.2
EIE00101859,18640928,PRCP,0.0
ASN00040214,18640928,PRCP,0.0
BE000006447,18640928,TMAX,18.6
BE000006447,18640928,TMIN,5.5
AGE00135039,18640928,TMAX,23.5
AGE00135039,18640928,TMIN,19.0
AGE00135039,18640928,PRCP,0.0
USC00047738,18640928,PRCP,0.0
ASN00026020,18640928,PRCP,3.0
NLM00006235,18640928,PRCP,0.0
GME00125218,18640928,TMAX,13.6
GME00125218,18640928,TMIN,4.8
GME00125218,18640928,PRCP,0.0
GME00125218,18640928,SNWD,0.0
NLE00100499,18640928,PRCP,0.0
EZE00100082,18640928,TMAX,13.4
EZE00100082,18640928,TMIN,5.5
EZE00100082,18640928,PRCP,0.0
ITE00100554,18640928,TMAX,19.1
ITE00100554,18640928,TMIN,8.6
ITE00100554,18640928,PRCP,0.0
USC00361920,18640928,PRCP,5.1
ASN00066062,18640928,TMAX,20.7
ASN00066062,18640928,TMIN,10.6
ASN00066062,18640928,PRCP,0.0
ASN00023000,18640928,PRCP,2.0
SW000010537,18640928,PRCP,0.0
AU000005901,18640928,TMAX,13.1
AU000005901,18640928,TMIN,2.0
GM000004204,18640928,TMAX,15.8
GM000004204,18640928,TMIN,3.0
GM000004204,18640928,PRCP,0.2
ASN00075048,18640928,PRCP,0.0
UK000047811,18640928,TMAX,16.4
UK000047811,18640928,TMIN,7.9
UK000047811,18640928,PRCP,0.0
HR000142360,18640928,PRCP,2.9
ASN00084016,18640928,PRCP,0.0
ITE00100553,18640928,PRCP,0.0
ITE00100552,18640928,PRCP,0.0
ITE00105250,18640928,PRCP,0.2
USP00CA0001,18640928,PRCP,0.0
ASN00090015,18640928,TMAX,16.1
ASN00090015,18640928,TMIN,9.4
UK000056225,18640928,TMAX,17.4
UK000056225,18640928,TMIN,7.1
UK000056225,18640928,PRCP,0.0
ASN00026026,18640928,PRCP,0.3
ASN00089049,18640928,PRCP,0.8
SZ000006717,18640928,TMAX,6.9
SZ000006717,18640928,TMIN,2.7
ITE00100550,18640929,TMAX,19.6
ITE00100550,18640929,TMIN,6.3
ITE00100550,18640929,PRCP,0.0
USC00064757,18640929,PRCP,10.2
SF000208660,18640929,PRCP,0.0
ASN00089000,18640929,PRCP,4.6
SWE00100003,18640929,PRCP,0.0
ASN00086071,18640929,TMAX,18.9
ASN00086071,18640929,TMIN,11.1
ASN00086071,18640929,PRCP,0.0
USP00CA0003,18640929,PRCP,0.0
USC00189674,18640929,PRCP,0.0
CA006158350,18640929,TMAX,15.6
CA006158350,18640929,TMIN,6.1
CA006158350,18640929,PRCP,29.2
CA006158350,18640929,SNOW,0.0
HRE00105189,18640929,PRCP,0.0
ASN00067054,18640929,PRCP,0.0
ASN00081003,18640929,PRCP,0.0
ASN00078037,18640929,PRCP,0.0
EIE00101859,18640929,TMAX,18.3
EIE00101859,18640929,TMIN,3.3
EIE00101859,18640929,PRCP,0.0
ASN00040214,18640929,PRCP,0.0
BE000006447,18640929,TMAX,16.6
BE000006447,18640929,TMIN,6.7
AGE00135039,18640929,TMAX,22.5
AGE00135039,18640929,TMIN,19.5
AGE00135039,18640929,PRCP,0.0
USC00047738,18640929,PRCP,0.0
ASN00026020,18640929,PRCP,5.3
NLM00006235,18640929,PRCP,0.0
GME00125218,18640929,TMAX,13.1
GME00125218,18640929,TMIN,6.4
GME00125218,18640929,PRCP,4.5
GME00125218,18640929,SNWD,0.0
NLE00100499,18640929,PRCP,1.5
EZE00100082,18640929,TMAX,15.8
EZE00100082,18640929,TMIN,5.7
EZE00100082,18640929,PRCP,0.0
ITE00100554,18640929,TMAX,20.4
ITE00100554,18640929,TMIN,10.0
ITE00100554,18640929,PRCP,0.0
USC00361920,18640929,PRCP,7.6
ASN00066062,18640929,TMAX,22.2
ASN00066062,18640929,TMIN,10.0
ASN00066062,18640929,PRCP,0.0
ASN00023000,18640929,PRCP,1.0
SW000010537,18640929,PRCP,10.7
AU000005901,18640929,TMAX,17.6
AU000005901,18640929,TMIN,4.6
GM000004204,18640929,TMAX,14.1
GM000004204,18640929,TMIN,3.6
GM000004204,18640929,PRCP,0.2
ASN00075048,18640929,PRCP,0.0
UK000047811,18640929,TMAX,18.6
UK000047811,18640929,TMIN,7.2
UK000047811,18640929,PRCP,0.0
HR000142360,18640929,PRCP,0.0
ASN00084016,18640929,PRCP,0.0
ITE00100553,18640929,PRCP,0.0
ITE00100552,18640929,PRCP,0.0
ITE00105250,18640929,PRCP,0.0
USP00CA0001,18640929,PRCP,0.0
ASN00090015,18640929,TMAX,13.3
ASN00090015,18640929,TMIN,8.9
UK000056225,18640929,TMAX,14.7
UK000056225,18640929,TMIN,7.1
UK000056225,18640929,PRCP,0.0
ASN00026026,18640929,PRCP,3.6
ASN00089049,18640929,PRCP,0.0
SZ000006717,18640929,TMAX,7.0
SZ000006717,18640929,TMIN,3.9
ITE00100550,18640930,TMAX,22.5
ITE00100550,18640930,TMIN,12.5
ITE00100550,18640930,PRCP,0.0
USC00064757,18640930,PRCP,13.7
SF000208660,18640930,PRCP,0.0
ASN00089000,18640930,PRCP,0.0
SWE00100003,18640930,PRCP,2.4
ASN00086071,18640930,TMAX,18.3
ASN00086071,18640930,TMIN,7.5
ASN00086071,18640930,PRCP,4.1
USP00CA0003,18640930,PRCP,0.0
USC00189674,18640930,PRCP,0.0
CA006158350,18640930,TMAX,9.4
CA006158350,18640930,TMIN,5.0
CA006158350,18640930,PRCP,0.0
CA006158350,18640930,SNOW,0.0
HRE00105189,18640930,PRCP,0.0
ASN00067054,18640930,PRCP,3.6
ASN00081003,18640930,PRCP,8.4
ASN00078037,18640930,PRCP,0.0
EIE00101859,18640930,TMAX,17.8
EIE00101859,18640930,TMIN,4.4
EIE00101859,18640930,PRCP,0.0
ASN00040214,18640930,PRCP,0.0
BE000006447,18640930,TMAX,15.3
BE000006447,18640930,TMIN,8.4
AGE00135039,18640930,TMAX,23.0
AGE00135039,18640930,TMIN,20.0
AGE00135039,18640930,PRCP,0.0
USC00047738,18640930,PRCP,0.0
USC00047738,18640930,WT01,0.1
ASN00026020,18640930,PRCP,1.0
NLM00006235,18640930,PRCP,0.2
GME00125218,18640930,TMAX,10.8
GME00125218,18640930,TMIN,6.8
GME00125218,18640930,PRCP,1.1
GME00125218,18640930,SNWD,0.0
NLE00100499,18640930,PRCP,0.1
EZE00100082,18640930,TMAX,11.6
EZE00100082,18640930,TMIN,8.1
EZE00100082,18640930,PRCP,1.7
ITE00100554,18640930,TMAX,22.9
ITE00100554,18640930,TMIN,13.0
ITE00100554,18640930,PRCP,1.2
ASN00066062,18640930,TMAX,14.6
ASN00066062,18640930,TMIN,13.4
ASN00066062,18640930,PRCP,0.3
ASN00023000,18640930,PRCP,5.3
SW000010537,18640930,PRCP,0.5
AU000005901,18640930,TMAX,15.3
AU000005901,18640930,TMIN,6.8
GM000004204,18640930,TMAX,13.5
GM000004204,18640930,TMIN,8.0
GM000004204,18640930,PRCP,2.8
ASN00075048,18640930,PRCP,0.0
UK000047811,18640930,TMAX,14.7
UK000047811,18640930,TMIN,8.4
UK000047811,18640930,PRCP,0.0
HR000142360,18640930,PRCP,2.9
ASN00084016,18640930,PRCP,12.2
ITE00100553,18640930,PRCP,0.0
ITE00100552,18640930,PRCP,0.0
ITE00105250,18640930,PRCP,0.0
USP00CA0001,18640930,PRCP,0.0
ASN00090015,18640930,TMAX,13.3
ASN00090015,18640930,TMIN,10.0
UK000056225,18640930,TMAX,15.4
UK000056225,18640930,TMIN,4.8
UK000056225,18640930,PRCP,0.0
ASN00026026,18640930,PRCP,1.0
ASN00089049,18640930,PRCP,5.3
SZ000006717,18640930,TMAX,6.0
SZ000006717,18640930,TMIN,1.2
ITE00100550,18641001,TMAX,18.6
ITE00100550,18641001,TMIN,12.0
ITE00100550,18641001,PRCP,2.0
USC00064757,18641001,PRCP,0.0
SF000208660,18641001,PRCP,0.0
ASN00089000,18641001,PRCP,0.0
SWE00100003,18641001,PRCP,0.0
ASN00086071,18641001,TMAX,18.7
ASN00086071,18641001,TMIN,5.1
ASN00086071,18641001,PRCP,0.5
CA006158350,18641001,TMAX,11.1
CA006158350,18641001,TMIN,6.1
CA006158350,18641001,PRCP,30.2
CA006158350,18641001,SNOW,0.0
HRE00105189,18641001,PRCP,0.0
ASN00067054,18641001,PRCP,55.9
ASN00081003,18641001,PRCP,0.0
ASN00078037,18641001,PRCP,0.0
EIE00101859,18641001,TMAX,16.7
EIE00101859,18641001,TMIN,5.0
EIE00101859,18641001,PRCP,0.0
ASN00040214,18641001,PRCP,0.0
BE000006447,18641001,TMAX,14.8
BE000006447,18641001,TMIN,4.9
AGE00135039,18641001,TMAX,25.5
AGE00135039,18641001,TMIN,19.5
AGE00135039,18641001,PRCP,0.0
USC00047738,18641001,PRCP,0.0
ASN00026020,18641001,PRCP,0.0
NLM00006235,18641001,PRCP,0.0
GME00125218,18641001,TMAX,11.1
GME00125218,18641001,TMIN,6.3
GME00125218,18641001,PRCP,0.0
GME00125218,18641001,SNWD,0.0
NLE00100499,18641001,PRCP,0.0
EZE00100082,18641001,TMAX,11.7
EZE00100082,18641001,TMIN,8.0
EZE00100082,18641001,PRCP,0.2
ITE00100554,18641001,TMAX,18.8
ITE00100554,18641001,TMIN,9.4
ITE00100554,18641001,PRCP,0.0
ASN00066062,18641001,TMAX,14.7
ASN00066062,18641001,TMIN,10.6
ASN00066062,18641001,PRCP,51.3
ASN00023000,18641001,PRCP,0.0
SW000010537,18641001,PRCP,0.0
AU000005901,18641001,TMAX,13.9
AU000005901,18641001,TMIN,6.1
GM000004204,18641001,TMAX,11.6
GM000004204,18641001,TMIN,3.6
GM000004204,18641001,PRCP,0.6
ASN00075048,18641001,PRCP,0.0
UK000047811,18641001,TMAX,15.6
UK000047811,18641001,TMIN,6.1
UK000047811,18641001,PRCP,0.0
HR000142360,18641001,PRCP,1.5
ASN00084016,18641001,PRCP,4.1
ITE00100553,18641001,PRCP,0.0
ITE00100552,18641001,PRCP,0.0
ITE00105250,18641001,PRCP,0.0
USP00CA0001,18641001,PRCP,0.0
ASN00090015,18641001,TMAX,13.9
UK000056225,18641001,TMAX,14.9
UK000056225,18641001,TMIN,5.3
UK000056225,18641001,PRCP,0.0
ASN00026026,18641001,PRCP,0.0
ASN00089049,18641001,PRCP,0.0
SZ000006717,18641001,TMAX,4.2
SZ000006717,18641001,TMIN,0.2
ITE00100550,18641002,TMAX,19.1
ITE00100550,18641002,TMIN,8.8
ITE00100550,18641002,PRCP,0.0
USC00064757,18641002,PRCP,15.2
SF000208660,18641002,PRCP,0.2
ASN00089000,18641002,PRCP,0.0
SWE00100003,18641002,PRCP,0.0
ASN00086071,18641002,TMAX,20.3
ASN00086071,18641002,TMIN,5.3
ASN00086071,18641002,PRCP,0.0
CA006158350,18641002,TMAX,13.3
CA006158350,18641002,TMIN,8.9
CA006158350,18641002,PRCP,0.8
CA006158350,18641002,SNOW,0.0
HRE00105189,18641002,PRCP,0.0
ASN00067054,18641002,PRCP,0.0
ASN00081003,18641002,PRCP,0.0
ASN00078037,18641002,PRCP,0.0
EIE00101859,18641002,TMAX,17.2
EIE00101859,18641002,TMIN,5.6
EIE00101859,18641002,PRCP,0.0
ASN00040214,18641002,PRCP,0.0
BE000006447,18641002,TMAX,11.2
BE000006447,18641002,TMIN,4.9
AGE00135039,18641002,PRCP,0.0
USC00047738,18641002,PRCP,0.0
ASN00026020,18641002,PRCP,0.0
NLM00006235,18641002,PRCP,0.0
GME00125218,18641002,TMAX,8.4
GME00125218,18641002,TMIN,2.3
GME00125218,18641002,PRCP,0.8
GME00125218,18641002,SNWD,0.0
NLE00100499,18641002,PRCP,0.0
EZE00100082,18641002,TMAX,8.1
EZE00100082,18641002,TMIN,4.3
EZE00100082,18641002,PRCP,2.0
ITE00100554,18641002,TMAX,19.5
ITE00100554,18641002,TMIN,11.6
ITE00100554,18641002,PRCP,0.0
ASN00066062,18641002,TMAX,15.4
ASN00066062,18641002,TMIN,10.3
ASN00066062,18641002,PRCP,8.4
ASN00023000,18641002,PRCP,0.0
SW000010537,18641002,PRCP,0.0
AU000005901,18641002,TMAX,10.8
AU000005901,18641002,TMIN,3.4
GM000004204,18641002,TMAX,8.5
GM000004204,18641002,TMIN,3.8
GM000004204,18641002,PRCP,0.3
ASN00075048,18641002,PRCP,0.0
UK000047811,18641002,TMAX,12.9
UK000047811,18641002,TMIN,5.9
UK000047811,18641002,PRCP,0.0
HR000142360,18641002,PRCP,1.1
ASN00084016,18641002,PRCP,0.0
ITE00100553,18641002,PRCP,0.0
ITE00100552,18641002,PRCP,0.0
ITE00105250,18641002,PRCP,1.3
USP00CA0001,18641002,PRCP,0.0
ASN00090015,18641002,TMAX,15.6
UK000056225,18641002,TMAX,11.9
UK000056225,18641002,TMIN,4.0
UK000056225,18641002,PRCP,0.0
ASN00089049,18641002,PRCP,0.0
SZ000006717,18641002,TMAX,4.2
SZ000006717,18641002,TMIN,0.0
ITE00100550,18641003,TMAX,14.4
ITE00100550,18641003,TMIN,9.0
ITE00100550,18641003,PRCP,1.3
USC00064757,18641003,PRCP,7.4
SF000208660,18641003,PRCP,0.0
ASN00089000,18641003,PRCP,19.1
SWE00100003,18641003,PRCP,0.0
ASN00086071,18641003,TMAX,16.7
ASN00086071,18641003,TMIN,10.5
ASN00086071,18641003,PRCP,0.0
CA006158350,18641003,TMAX,14.4
CA006158350,18641003,TMIN,10.0
CA006158350,18641003,PRCP,0.3
CA006158350,18641003,SNOW,0.0
HRE00105189,18641003,PRCP,0.0
ASN00067054,18641003,PRCP,0.0
ASN00081003,18641003,PRCP,0.0
ASN00078037,18641003,PRCP,8.1
EIE00101859,18641003,TMAX,16.7
EIE00101859,18641003,TMIN,4.4
EIE00101859,18641003,PRCP,0.0
ASN00040214,18641003,PRCP,0.0
BE000006447,18641003,TMAX,10.2
BE000006447,18641003,TMIN,0.3
AGE00135039,18641003,TMAX,26.5
AGE00135039,18641003,TMIN,19.5
AGE00135039,18641003,PRCP,0.0
USC00047738,18641003,PRCP,0.0
ASN00026020,18641003,PRCP,7.9
NLM00006235,18641003,PRCP,0.0
GME00125218,18641003,TMAX,7.4
GME00125218,18641003,TMIN,2.4
GME00125218,18641003,PRCP,0.0
GME00125218,18641003,SNWD,0.0
NLE00100499,18641003,PRCP,0.0
EZE00100082,18641003,TMAX,5.6
EZE00100082,18641003,TMIN,3.8
EZE00100082,18641003,PRCP,0.0
ITE00100554,18641003,TMAX,14.0
ITE00100554,18641003,TMIN,8.0
ITE00100554,18641003,PRCP,0.0
ASN00066062,18641003,TMAX,18.6
ASN00066062,18641003,TMIN,8.6
ASN00066062,18641003,PRCP,1.5
ASN00023000,18641003,PRCP,3.0
SW000010537,18641003,PRCP,0.0
AU000005901,18641003,TMAX,8.1
AU000005901,18641003,TMIN,1.6
GM000004204,18641003,TMAX,7.0
GM000004204,18641003,TMIN,3.1
GM000004204,18641003,PRCP,0.6
ASN00075048,18641003,PRCP,3.0
UK000047811,18641003,TMAX,12.9
UK000047811,18641003,TMIN,5.6
UK000047811,18641003,PRCP,0.0
HR000142360,18641003,PRCP,0.0
